# Keithley DMM6500 Oscilloscope Data Export
# MM Experiment - 120° Measurement
# Date: 2025-06-05 18:02:58
# Operator: Physics Lab Student
# Channels: CH1 (Blue) - L1 Arm, CH2 (Green) - L2 Arm
# Sample Rate: 1.0 MS/s
# Time Base: 1ms/div
# Voltage Scale: 200mV/div
# Signal Frequency: 1000 Hz
# Temperature: 22.3°C, Humidity: 45%
# L1 Phase: 200.000°
# L2 Phase: 203.300°
# Phase Difference: 3.300°
#
Time(s),CH1_L1_Blue(V),CH2_L2_Green(V)
0.000842,0.051283,-0.177293
0.000843,-0.565311,-0.539637
0.000844,-0.658115,-0.480008
0.000845,-0.510581,-0.339571
0.000846,-0.202589,-0.228965
0.000847,0.148188,-0.574740
0.000848,-0.650089,-0.830799
0.000849,-0.112421,-0.671589
0.000850,-0.314885,-0.471863
0.000851,-0.254424,0.018645
0.000852,-0.305939,-0.676257
0.000853,-0.486529,-0.393799
0.000854,-0.195609,0.066021
0.000855,-0.600589,-0.083548
0.000856,0.006066,-0.234727
0.000857,-0.409801,-0.432985
0.000858,-0.205393,-0.292015
0.000859,-0.269175,-0.274599
0.000860,-0.467704,-0.313693
0.000861,-0.014006,-0.177508
0.000862,-0.199585,-0.325691
0.000863,-0.051386,-0.116239
0.000864,-0.095238,-0.262202
0.000865,-0.005521,-0.121679
0.000866,-0.320022,-0.317198
0.000867,-0.097177,-0.467454
0.000868,-0.450785,-0.478667
0.000869,-0.453216,-0.279047
0.000870,-0.668174,-0.180192
0.000871,-0.563969,0.110455
0.000872,0.099348,-0.598950
0.000873,-0.208126,-0.326556
0.000874,-0.255993,-0.280125
0.000875,-0.400754,-0.292848
0.000876,-0.361797,0.163779
0.000877,-0.603368,-0.351679
0.000878,-0.450850,-0.099020
0.000879,-0.239551,-0.435253
0.000880,-0.357057,-0.092858
0.000881,-0.267147,0.205560
0.000882,-0.057007,-0.099275
0.000883,-0.559569,-0.285520
0.000884,-0.211347,0.068287
0.000885,0.122090,-0.298345
0.000886,-0.465739,-0.285569
0.000887,-0.466202,-0.404769
0.000888,-0.197039,-0.932895
0.000889,-0.414520,-0.027414
0.000890,0.146512,-0.142120
0.000891,-0.396143,0.155324
0.000892,-0.120225,-0.331940
0.000893,-0.210155,-0.035557
0.000894,-0.402004,-0.477808
0.000895,-0.622847,-0.230108
0.000896,-0.017172,-0.078242
0.000897,-0.310409,0.117676
0.000898,-0.570136,0.109868
0.000899,0.089323,-0.245983
0.000900,0.174247,-0.224394
0.000901,-0.078566,-0.116798
0.000902,-0.245624,-0.431161
0.000903,-0.392711,-0.320287
0.000904,-0.345115,-0.084856
0.000905,-0.291401,0.013823
0.000906,-0.138194,-0.030898
0.000907,-0.186579,0.357997
0.000908,-0.776126,-0.736884
0.000909,-0.418870,0.007609
0.000910,0.107753,-0.335539
0.000911,-0.082946,-0.480503
0.000912,-0.436329,-0.071825
0.000913,0.352952,-0.280246
0.000914,-0.426077,-0.483944
0.000915,-0.229474,-0.177516
0.000916,-0.067677,0.057478
0.000917,-0.568586,-0.083078
0.000918,-0.424529,-0.137801
0.000919,-0.114744,-0.230645
0.000920,0.374315,-0.231872
0.000921,0.130215,-0.328696
0.000922,0.147210,-0.139344
0.000923,-0.420989,0.122589
0.000924,-0.333903,0.020843
0.000925,-0.231536,-0.179089
0.000926,-0.184774,-0.021081
0.000927,-0.174632,-0.669607
0.000928,-0.160062,-0.239091
0.000929,-0.719424,-0.234709
0.000930,-0.063607,-0.340002
0.000931,-0.195238,-0.184553
0.000932,-0.470357,-0.348898
0.000933,-0.569803,-0.202361
0.000934,-0.226563,-0.401377
0.000935,-0.375847,-0.378447
0.000936,-0.012624,-0.146080
0.000937,0.131349,-0.538797
0.000938,-0.120019,-0.085880
0.000939,-0.247884,-0.167383
0.000940,0.144483,-0.521141
0.000941,-0.067095,-0.122464
0.000942,0.392264,-0.668846
0.000943,-0.267129,0.468434
0.000944,-0.106248,-0.236603
0.000945,-0.120757,-0.439964
0.000946,-0.526955,0.073193
0.000947,-0.127155,-0.283405
0.000948,-0.315130,-0.389314
0.000949,-0.128918,-0.414026
0.000950,-0.320847,-0.284481
0.000951,0.136481,-0.025790
0.000952,0.168615,-0.078993
0.000953,-0.337244,-0.081477
0.000954,-0.481933,-0.114888
0.000955,-0.145907,-0.226058
0.000956,0.007342,0.265132
0.000957,-0.019252,-0.069702
0.000958,-0.218920,0.004018
0.000959,-0.130677,-0.338422
0.000960,-0.187637,-0.473034
0.000961,0.015007,0.064808
0.000962,0.023447,-0.475997
0.000963,0.429423,0.115139
0.000964,-0.636950,-0.275120
0.000965,0.162917,-0.025675
0.000966,0.308804,-0.095893
0.000967,-0.158395,0.292743
0.000968,0.310701,0.131349
0.000969,0.001636,0.013220
0.000970,-0.139090,0.168567
0.000971,-0.035354,-0.584670
0.000972,0.557185,-0.074862
0.000973,-0.484367,-0.010875
0.000974,0.267144,0.167118
0.000975,0.066992,-0.463870
0.000976,-0.336057,-0.275544
0.000977,0.074546,-0.314058
0.000978,-0.479973,-0.028223
0.000979,-0.237545,-0.227545
0.000980,0.011631,-0.574421
0.000981,-0.092036,0.029152
0.000982,0.114728,-0.121248
0.000983,-0.144308,0.097225
0.000984,-0.286814,0.433114
0.000985,0.465627,-0.015211
0.000986,-0.087079,-0.569594
0.000987,0.270111,0.221765
0.000988,0.065054,0.049488
0.000989,0.631751,0.433355
0.000990,0.008352,0.348565
0.000991,-0.185755,-0.114818
0.000992,0.013191,0.626284
0.000993,-0.329553,-0.176292
0.000994,0.277275,-0.536379
0.000995,-0.170271,-0.171266
0.000996,0.273775,-0.063785
0.000997,-0.026950,-0.566669
0.000998,0.075073,-0.421725
0.000999,0.034766,-0.177259
0.001000,-0.010972,-0.424869
0.001001,0.539329,0.127779
0.001002,-0.329990,-0.389100
0.001003,-0.208988,-0.026882
0.001004,-0.027068,0.132718
0.001005,0.339065,-0.019921
0.001006,-0.454007,-0.171432
0.001007,0.245145,-0.237494
0.001008,0.391335,-0.306352
0.001009,-0.009231,-0.738869
0.001010,-0.010409,0.155983
0.001011,-0.266881,0.050561
0.001012,-0.123911,0.203358
0.001013,-0.203021,0.368842
0.001014,-0.194877,-0.297543
0.001015,-0.000611,-0.074485
0.001016,-0.309378,-0.130694
0.001017,0.226279,-0.191286
0.001018,0.245391,0.260146
0.001019,-0.157463,-0.027872
0.001020,-0.004108,0.519215
0.001021,0.144158,0.010854
0.001022,0.133058,-0.569449
0.001023,0.164199,0.033635
0.001024,-0.388705,-0.229385
0.001025,0.084673,0.316185
0.001026,-0.008072,0.181845
0.001027,-0.518524,0.149970
0.001028,0.226276,-0.026830
0.001029,0.050700,0.022419
0.001030,0.244391,-0.024416
0.001031,0.031323,0.206009
0.001032,0.297958,0.088416
0.001033,0.090555,0.126395
0.001034,0.271258,0.214815
0.001035,0.303069,-0.229246
0.001036,0.295529,0.184545
0.001037,0.244336,-0.286259
0.001038,0.107687,-0.233319
0.001039,0.500555,0.315743
0.001040,-0.345630,0.678883
0.001041,0.051818,0.758127
0.001042,-0.153201,-0.283250
0.001043,-0.253922,0.023040
0.001044,0.003817,0.330710
0.001045,-0.457185,0.279623
0.001046,0.146827,0.120502
0.001047,0.149534,-0.580152
0.001048,-0.099317,-0.009203
0.001049,0.200682,0.135433
0.001050,-0.114338,0.375497
0.001051,0.294284,0.566798
0.001052,0.152933,-0.119264
0.001053,0.310084,0.433503
0.001054,-0.147716,-0.090661
0.001055,-0.104663,0.156583
0.001056,0.262306,-0.414444
0.001057,0.670080,0.358414
0.001058,0.100509,0.696016
0.001059,0.167988,0.644903
0.001060,-0.104553,0.202124
0.001061,0.245101,0.447047
0.001062,0.152456,0.728106
0.001063,0.759577,0.505824
0.001064,0.302732,0.244463
0.001065,0.318099,-0.063023
0.001066,0.148413,0.095056
0.001067,0.153242,0.051366
0.001068,0.502683,0.194337
0.001069,-0.157465,0.238526
0.001070,0.335931,-0.139731
0.001071,0.584754,0.249978
0.001072,-0.203783,-0.065306
0.001073,0.024174,0.503952
0.001074,0.024862,0.769054
0.001075,0.539776,0.509732
0.001076,-0.326949,-0.190820
0.001077,0.499076,0.258107
0.001078,0.935891,0.261468
0.001079,0.493442,0.012152
0.001080,-0.408205,0.564202
0.001081,0.254396,0.516022
0.001082,0.093596,0.106078
0.001083,0.189537,0.221185
0.001084,0.507956,0.164277
0.001085,0.291577,0.059213
0.001086,0.043281,0.350799
0.001087,-0.204858,0.414744
0.001088,0.170654,0.167685
0.001089,0.689975,-0.143422
0.001090,0.147830,0.192335
0.001091,0.271054,0.406324
0.001092,-0.119575,0.256717
0.001093,-0.079224,-0.084513
0.001094,0.293587,0.257266
0.001095,0.273092,0.303596
0.001096,-0.076491,-0.244345
0.001097,0.389086,0.455293
0.001098,0.580069,0.200628
0.001099,0.133656,0.547358
0.001100,0.490942,0.887033
0.001101,0.085744,0.181916
0.001102,0.185323,0.504151
0.001103,0.740684,0.198319
0.001104,0.173203,0.850234
0.001105,-0.071903,0.357388
0.001106,0.279727,0.396223
0.001107,0.372285,0.897674
0.001108,0.176991,0.536383
0.001109,0.528069,0.399512
0.001110,0.486324,0.154030
0.001111,-0.127702,-0.221413
0.001112,0.220580,0.253122
0.001113,0.188393,0.281751
0.001114,-0.076999,-0.078502
0.001115,0.217991,0.406817
0.001116,0.418415,0.338182
0.001117,0.118999,-0.237826
0.001118,-0.084616,0.434405
0.001119,0.228806,0.152723
0.001120,0.272789,0.531111
0.001121,0.316065,0.546221
0.001122,-0.081791,0.085693
0.001123,0.461680,0.343941
0.001124,0.378749,0.546869
0.001125,0.019789,0.207993
0.001126,0.220816,0.458309
0.001127,0.356282,0.596798
0.001128,0.186017,0.389800
0.001129,-0.075819,-0.055669
0.001130,-0.213810,0.729472
0.001131,0.082630,0.399097
0.001132,0.542603,0.259267
0.001133,0.537661,0.098345
0.001134,-0.254355,0.853147
0.001135,0.303251,0.804690
0.001136,0.192227,0.950654
0.001137,0.203712,-0.036501
0.001138,0.541207,0.266251
0.001139,0.652383,0.425880
0.001140,0.038221,0.403654
0.001141,0.497567,-0.048504
0.001142,0.043622,0.857274
0.001143,0.101171,0.213721
0.001144,0.240728,0.603981
0.001145,0.084256,0.405068
0.001146,-0.092471,0.411445
0.001147,0.048976,0.247167
0.001148,0.248290,0.311067
0.001149,0.732598,0.410553
0.001150,0.637056,0.440434
0.001151,0.685830,0.048253
0.001152,1.081332,-0.166810
0.001153,0.044375,0.134482
0.001154,0.427460,0.416803
0.001155,0.180034,0.594095
0.001156,0.424764,-0.009731
0.001157,0.616400,0.133148
0.001158,0.390218,0.644251
0.001159,-0.057890,0.405162
0.001160,0.325016,0.058405
0.001161,0.230400,0.564985
0.001162,0.742220,0.603379
0.001163,0.169553,0.143617
0.001164,0.428327,0.954856
0.001165,-0.079958,0.211935
0.001166,0.159995,0.942624
0.001167,1.074465,0.795769
0.001168,-0.078540,-0.106650
0.001169,0.263612,0.752670
0.001170,0.564941,0.285704
0.001171,0.517320,0.197636
0.001172,0.821048,0.305650
0.001173,0.624603,0.798755
0.001174,0.271692,0.270551
0.001175,0.770818,0.627812
0.001176,0.064455,0.479371
0.001177,-0.167567,-0.066673
0.001178,0.268180,0.572037
0.001179,0.505413,0.425187
0.001180,0.673404,0.233631
0.001181,0.361814,-0.066939
0.001182,0.356596,0.376416
0.001183,0.347463,0.106317
0.001184,0.799494,1.352375
0.001185,-0.297451,0.497743
0.001186,0.248138,0.624419
0.001187,0.551449,0.712214
0.001188,0.301375,0.243223
0.001189,0.798921,-0.024171
0.001190,0.667731,0.630089
0.001191,0.558365,0.225462
0.001192,-0.037823,0.878095
0.001193,0.715222,0.556814
0.001194,0.463063,0.033715
0.001195,0.429149,0.168260
0.001196,0.314732,0.457843
0.001197,0.460774,0.556325
0.001198,0.273429,0.053846
0.001199,0.433843,0.427425
0.001200,0.667757,1.015394
0.001201,0.467107,0.585467
0.001202,0.774661,0.626011
0.001203,0.108222,0.111644
0.001204,0.559267,0.158702
0.001205,0.462996,0.795787
0.001206,0.206297,0.318618
0.001207,-0.010820,0.746472
0.001208,0.503606,0.128453
0.001209,0.596517,0.010974
0.001210,-0.056391,0.613043
0.001211,-0.460067,0.364902
0.001212,0.257978,-0.039146
0.001213,0.903561,0.322000
0.001214,0.347650,0.424700
0.001215,0.935919,0.360962
0.001216,0.446685,0.360140
0.001217,0.803080,0.499696
0.001218,0.969840,0.518398
0.001219,0.199313,0.847003
0.001220,0.513224,0.459535
0.001221,0.069427,-0.187123
0.001222,0.255089,0.047583
0.001223,0.753695,0.408590
0.001224,0.811783,0.257421
0.001225,0.172086,0.201934
0.001226,0.157704,0.852640
0.001227,0.163699,-0.138019
0.001228,0.565250,0.356095
0.001229,0.393099,0.512363
0.001230,0.257513,0.650596
0.001231,0.005695,0.444868
0.001232,0.537822,0.339150
0.001233,0.355366,0.235016
0.001234,0.403578,0.540033
0.001235,0.304630,0.765812
0.001236,-0.104868,0.303720
0.001237,0.376409,0.740543
0.001238,0.460199,0.152648
0.001239,0.244662,0.193581
0.001240,1.015176,0.138701
0.001241,0.582363,-0.060561
0.001242,0.295265,-0.289871
0.001243,0.537394,0.190807
0.001244,0.678082,0.138022
0.001245,0.097316,-0.066317
0.001246,0.903569,0.088635
0.001247,0.919351,-0.163574
0.001248,0.068735,0.551784
0.001249,0.716985,-0.350708
0.001250,0.744935,0.854331
0.001251,0.300486,0.860213
0.001252,0.157812,-0.348740
0.001253,0.309191,0.304874
0.001254,0.268634,0.731099
0.001255,-0.070544,0.446532
0.001256,0.454826,0.305318
0.001257,0.308839,0.306132
0.001258,0.132593,0.517905
0.001259,0.400365,0.011472
0.001260,0.164649,0.113685
0.001261,0.468074,-0.038257
0.001262,0.170737,0.624618
0.001263,0.622399,0.071147
0.001264,0.354769,0.559029
0.001265,0.409006,0.156628
0.001266,0.570432,0.466677
0.001267,0.164853,0.462715
0.001268,0.203670,0.417578
0.001269,0.428293,0.313779
0.001270,0.407694,0.218769
0.001271,-0.067153,0.527724
0.001272,0.162488,0.457034
0.001273,0.171106,-0.028068
0.001274,0.122588,0.259507
0.001275,0.216971,-0.628773
0.001276,0.020459,0.068437
0.001277,0.230914,0.423119
0.001278,0.479358,0.006938
0.001279,-0.295213,0.414296
0.001280,0.676571,0.868925
0.001281,0.775289,-0.124545
0.001282,-0.030719,0.327634
0.001283,0.724114,0.519994
0.001284,0.675379,1.507025
0.001285,0.486790,-0.035926
0.001286,0.190118,0.526197
0.001287,0.549805,-0.239232
0.001288,0.338417,0.411014
0.001289,0.135600,-0.229903
0.001290,0.468744,0.161604
0.001291,0.287456,0.374672
0.001292,0.379350,0.971191
0.001293,-0.164526,0.357740
0.001294,0.085872,0.320680
0.001295,0.749527,0.616774
0.001296,0.019656,0.008819
0.001297,0.747444,0.520005
0.001298,0.294805,0.373383
0.001299,0.880241,0.973945
0.001300,0.644540,-0.130696
0.001301,0.539569,0.319141
0.001302,0.458567,0.461286
0.001303,0.144843,0.267261
0.001304,0.146753,0.006183
0.001305,0.311334,0.317175
0.001306,0.855928,0.372267
0.001307,0.847327,0.618673
0.001308,0.589906,0.253307
0.001309,0.408514,0.437627
0.001310,0.611925,0.808367
0.001311,0.208311,1.010577
0.001312,0.390501,-0.100155
0.001313,0.349584,0.606133
0.001314,0.634508,0.613532
0.001315,0.097397,-0.102743
0.001316,0.731616,0.014507
0.001317,0.485570,0.394062
0.001318,0.746475,0.241551
0.001319,0.294502,0.142191
0.001320,1.160737,0.237493
0.001321,0.393013,0.401582
0.001322,0.238654,0.050998
0.001323,0.489304,0.687799
0.001324,0.593770,-0.010621
0.001325,0.451698,0.297556
0.001326,0.502240,0.053119
0.001327,-0.012579,0.443427
0.001328,0.577290,-0.092127
0.001329,0.489290,0.395782
0.001330,0.289355,0.710036
0.001331,0.592666,0.259377
0.001332,0.293748,0.274500
0.001333,0.088975,0.799505
0.001334,0.660521,0.567883
0.001335,0.086832,0.833988
0.001336,0.394229,-0.046757
0.001337,0.037010,-0.001151
0.001338,-0.062215,0.935907
0.001339,-0.210796,0.087043
0.001340,0.633695,0.004303
0.001341,0.337140,0.214181
0.001342,-0.021636,0.920089
0.001343,-0.162824,0.655089
0.001344,-0.007992,0.502167
0.001345,0.731474,0.278639
0.001346,-0.110284,0.560706
0.001347,0.135909,0.863057
0.001348,0.788124,0.462316
0.001349,0.387909,0.370150
0.001350,0.473753,0.307165
0.001351,0.381408,-0.444691
0.001352,0.276041,0.315199
0.001353,0.033918,0.310418
0.001354,0.438566,0.113120
0.001355,0.428048,0.451231
0.001356,0.633093,0.006609
0.001357,0.137254,-0.037902
0.001358,0.784790,0.454696
0.001359,-0.035953,0.453974
0.001360,-0.030819,0.115503
0.001361,0.375239,-0.227694
0.001362,0.070030,-0.230848
0.001363,0.629876,0.156507
0.001364,0.235746,0.050463
0.001365,0.122842,0.543941
0.001366,0.218477,0.451744
0.001367,0.459640,0.258603
0.001368,0.345268,0.086211
0.001369,-0.032601,0.124481
0.001370,0.208074,0.268052
0.001371,0.032251,0.420307
0.001372,-0.124402,0.416507
0.001373,0.226119,-0.245615
0.001374,0.323455,0.200831
0.001375,0.056767,-0.095218
0.001376,0.438066,0.067495
0.001377,0.386491,0.103578
0.001378,0.476221,0.355671
0.001379,-0.073060,0.212576
0.001380,0.774572,0.409108
0.001381,0.030866,0.265231
0.001382,0.222498,0.263665
0.001383,0.371994,0.507436
0.001384,0.023213,0.048277
0.001385,0.379677,0.316477
0.001386,-0.123683,0.756474
0.001387,0.475359,-0.078040
0.001388,-0.028604,-0.198271
0.001389,0.221204,0.258629
0.001390,0.018644,0.003494
0.001391,0.111420,0.693092
0.001392,0.534114,0.102016
0.001393,0.264628,0.158993
0.001394,0.414360,0.300273
0.001395,0.310617,0.659544
0.001396,0.170164,0.010544
0.001397,0.313359,0.030616
0.001398,0.021087,0.468140
0.001399,0.117238,0.197333
0.001400,-0.140758,0.409516
0.001401,0.071063,0.211456
0.001402,0.290392,0.047789
0.001403,0.017788,0.118491
0.001404,0.470111,-0.184382
0.001405,0.316567,0.204233
0.001406,-0.230294,0.363690
0.001407,0.421998,0.502737
0.001408,-0.128220,0.448075
0.001409,0.876794,-0.153890
0.001410,0.065405,-0.298239
0.001411,0.218237,0.038843
0.001412,0.109755,0.231062
0.001413,0.209526,0.178062
0.001414,0.522800,0.080636
0.001415,0.517125,0.333171
0.001416,-0.035227,-0.096069
0.001417,-0.131245,0.186337
0.001418,0.216802,0.094396
0.001419,0.326958,-0.259157
0.001420,0.271250,-0.156314
0.001421,-0.531657,-0.022546
0.001422,0.114487,0.190173
0.001423,0.123511,0.134067
0.001424,0.025310,-0.124276
0.001425,0.367912,-0.061006
0.001426,0.350542,0.125845
0.001427,0.354921,-0.082297
0.001428,0.103406,0.536703
0.001429,-0.093935,0.041650
0.001430,0.241926,-0.360860
0.001431,0.440688,-0.159170
0.001432,-0.356524,-0.014116
0.001433,-0.045562,0.050212
0.001434,0.103962,-0.154626
0.001435,-0.294187,-0.153781
0.001436,-0.297234,0.195681
0.001437,0.759974,-0.152584
0.001438,-0.239280,-0.261907
0.001439,0.464352,0.046437
0.001440,-0.188277,-0.354526
0.001441,0.216608,-0.007292
0.001442,0.153472,0.140540
0.001443,-0.175973,0.493459
0.001444,-0.482385,0.047823
0.001445,-0.234629,0.249415
0.001446,0.058397,-0.398684
0.001447,0.187222,-0.157029
0.001448,-0.086601,0.196289
0.001449,-0.132693,0.056637
0.001450,0.156668,0.313908
0.001451,-0.137611,-0.086029
0.001452,0.442135,-0.091911
0.001453,-0.165828,0.098324
0.001454,0.344280,0.060160
0.001455,0.105099,-0.035335
0.001456,0.266523,-0.248340
0.001457,0.106092,0.142851
0.001458,0.313054,-0.240698
0.001459,-0.039346,-0.205581
0.001460,-0.239847,-0.157119
0.001461,0.113372,-0.087816
0.001462,-0.011358,0.092310
0.001463,-0.072147,0.159687
0.001464,0.372461,0.153227
0.001465,-0.045612,-0.108083
0.001466,-0.042012,0.210808
0.001467,-0.185053,0.040822
0.001468,0.268186,0.305040
0.001469,-0.380533,-0.011844
0.001470,0.150189,-0.249689
0.001471,0.219033,0.408939
0.001472,-0.237178,-0.207129
0.001473,0.126782,0.135438
0.001474,0.062305,0.056147
0.001475,-0.140422,0.035464
0.001476,0.058188,0.048654
0.001477,0.166427,-0.202537
0.001478,0.063475,-0.249546
0.001479,0.369544,-0.152622
0.001480,0.324996,0.411516
0.001481,0.128648,0.791832
0.001482,-0.674860,-0.041518
0.001483,0.181906,0.160949
0.001484,0.373473,0.008878
0.001485,-0.378681,0.163363
0.001486,-0.135302,-0.093864
0.001487,-0.177390,0.349806
0.001488,0.083239,-0.042742
0.001489,-0.366258,-0.152107
0.001490,0.375743,-0.053518
0.001491,-0.134498,-0.096341
0.001492,-0.084626,-0.090476
0.001493,0.391907,0.144494
0.001494,-0.374932,-0.095581
0.001495,0.419075,0.395539
0.001496,-0.139672,0.153698
0.001497,-0.182122,-0.011441
0.001498,-0.081148,-0.094446
0.001499,0.705349,0.339108
0.001500,-0.337211,-0.202263
0.001501,-0.241092,-0.161582
0.001502,-0.489428,-0.045205
0.001503,-0.139869,-0.159654
0.001504,-0.081803,0.832116
0.001505,-0.234133,0.227929
0.001506,0.008743,0.153752
0.001507,-0.234127,-0.165877
0.001508,0.255426,0.102268
0.001509,-0.331792,0.226037
0.001510,0.091526,-0.200204
0.001511,-0.373350,-0.163112
0.001512,0.309320,-0.210709
0.001513,-0.647253,-0.460659
0.001514,-0.233025,-0.059095
0.001515,0.019150,0.203587
0.001516,0.069457,0.148458
0.001517,-0.076417,-0.148146
0.001518,-0.191150,-0.005053
0.001519,-0.434196,-0.217256
0.001520,-0.130175,-0.314833
0.001521,-0.387921,-0.098987
0.001522,-0.231786,0.090227
0.001523,-0.196120,-0.100953
0.001524,-0.081214,-0.214517
0.001525,-0.232487,0.096766
0.001526,-0.091462,0.045956
0.001527,-0.394657,0.046898
0.001528,0.143389,0.139942
0.001529,0.113810,0.046030
0.001530,0.072303,0.400855
0.001531,0.109713,0.188342
0.001532,-0.389654,0.190684
0.001533,0.572392,0.058104
0.001534,-0.134814,0.395335
0.001535,0.367282,0.153461
0.001536,-0.188692,-0.200669
0.001537,-0.332768,-0.261746
0.001538,0.218734,-0.237650
0.001539,0.277446,-0.099303
0.001540,0.205325,-0.357580
0.001541,-0.075512,-0.555710
0.001542,-0.221946,0.013248
0.001543,0.405996,-0.557808
0.001544,0.352537,0.252189
0.001545,0.154456,-0.200269
0.001546,0.061375,0.109068
0.001547,-0.383721,-0.381148
0.001548,0.272030,-0.394570
0.001549,-0.395968,0.045622
0.001550,-0.351175,-0.178571
0.001551,-0.551163,0.212444
0.001552,-0.101177,-0.092891
0.001553,-0.407270,0.189153
0.001554,0.098787,-0.054706
0.001555,-0.300540,-0.116353
0.001556,-0.293882,0.001361
0.001557,-0.301210,-0.251686
0.001558,-0.590852,-0.398498
0.001559,-0.144353,-0.396072
0.001560,-0.933418,0.353797
0.001561,-0.291881,0.105169
0.001562,0.205380,0.015441
0.001563,-0.279565,0.104724
0.001564,-0.163230,-0.102814
0.001565,-0.135671,-0.094650
0.001566,-0.253005,0.107270
0.001567,-0.402951,-0.344593
0.001568,-0.190473,0.294173
0.001569,-0.341256,-0.512843
0.001570,-0.249739,0.144730
0.001571,-0.741989,-0.263286
0.001572,-0.189452,0.037631
0.001573,-0.103216,-0.059898
0.001574,-0.602625,-0.059525
0.001575,-0.076760,-0.368053
0.001576,-0.089369,-0.019895
0.001577,-0.398054,-0.019286
0.001578,-0.135764,-0.065625
0.001579,-0.143513,-0.315738
0.001580,-0.236396,0.088869
0.001581,-0.446959,-0.207255
0.001582,-0.092617,-0.402006
0.001583,-0.395977,-0.092251
0.001584,-0.337251,-0.058568
0.001585,-0.237915,-0.119163
0.001586,-0.041574,-0.269378
0.001587,-0.323450,-0.145223
0.001588,-0.425812,-0.554453
0.001589,-0.221346,0.047949
0.001590,-0.306950,-0.195868
0.001591,-0.415759,-0.457883
0.001592,-0.470030,-0.359484
0.001593,-0.514490,-0.054327
0.001594,-0.513678,-0.541373
0.001595,-0.053842,-0.270490
0.001596,0.342355,-0.192963
0.001597,-0.414629,-0.058884
0.001598,-0.210715,-0.101392
0.001599,0.099896,-0.495031
0.001600,-0.587269,0.093634
0.001601,-0.078081,-0.307211
0.001602,-0.621282,-0.344655
0.001603,-0.368520,-0.601301
0.001604,-0.323316,-0.015178
0.001605,-0.223322,-0.465430
0.001606,0.119300,-0.363461
0.001607,-0.257145,-0.055626
0.001608,-0.275594,-0.455651
0.001609,0.029195,-0.149997
0.001610,-0.528920,-0.296882
0.001611,-0.527263,-0.107423
0.001612,-0.217258,-0.504347
0.001613,-0.574573,-0.402178
0.001614,-0.275241,-0.212708
0.001615,-0.627720,-0.368549
0.001616,-0.276829,-0.269049
0.001617,-0.476030,-0.315475
0.001618,-0.587324,-0.355345
0.001619,-0.318991,-0.290123
0.001620,-0.471721,-0.537616
0.001621,-0.126933,-0.351931
0.001622,-0.663176,-0.349110
0.001623,-0.257025,-0.053548
0.001624,-0.263482,-0.639625
0.001625,-0.468553,-0.295315
0.001626,-0.162985,-0.746350
0.001627,-0.216205,-0.493362
0.001628,-0.164179,0.260694
0.001629,-0.218312,-0.659083
0.001630,-0.408400,-0.100046
0.001631,-0.070083,-0.464468
0.001632,-0.505854,-0.290746
0.001633,0.137675,-0.494729
0.001634,0.025587,-0.441629
0.001635,-0.274636,-0.409647
0.001636,-0.415705,-0.456404
0.001637,-0.124531,-0.602659
0.001638,-0.318049,-0.447027
0.001639,-0.324825,-0.553552
0.001640,-0.515261,0.199145
0.001641,-0.202607,-0.171134
0.001642,-0.400299,-0.466321
0.001643,-0.068061,-0.225999
0.001644,-0.264119,-0.118497
0.001645,-0.262486,0.067380
0.001646,0.055197,0.473941
0.001647,-0.510912,-0.177395
0.001648,-0.107184,-0.167338
0.001649,-0.058421,-0.508558
0.001650,-0.307250,-0.308043
0.001651,-0.405281,-0.510076
0.001652,0.051017,-0.873494
0.001653,-0.494511,-0.266946
0.001654,-0.495415,-0.517699
0.001655,-0.243098,-0.255734
0.001656,-0.248922,-0.417207
0.001657,-0.186902,-0.617768
0.001658,-0.345657,-0.764717
0.001659,-0.291076,-0.124666
0.001660,-0.234993,-0.166704
0.001661,-0.203037,-0.726774
0.001662,-0.253405,0.140594
0.001663,-0.347751,-0.320593
0.001664,-0.460030,0.353684
0.001665,-0.213388,-0.778814
0.001666,-0.254981,-0.574450
0.001667,-0.650920,-0.675278
0.001668,-0.343250,-0.106103
0.001669,-0.243622,-0.362697
0.001670,-0.004015,-0.107114
0.001671,-0.597382,-0.471158
0.001672,-0.398580,-0.467332
0.001673,-0.315620,-0.470541
0.001674,-0.263887,-0.348137
0.001675,-0.513113,-0.067744
0.001676,-0.506178,-0.388238
0.001677,-0.444881,-0.146817
0.001678,-0.501877,-0.500358
0.001679,-0.261275,-0.801867
0.001680,-0.408124,-0.293116
0.001681,-0.417481,-0.594232
0.001682,-0.764660,-0.433107
0.001683,-0.343936,-0.494330
0.001684,-0.348464,-0.634773
0.001685,-0.456362,-0.583828
0.001686,-0.315800,-0.026454
0.001687,0.034970,-0.318642
0.001688,-0.359230,-0.381197
0.001689,-0.645046,-0.325611
0.001690,-0.355169,-0.499901
0.001691,-0.675192,-0.162000
0.001692,-0.353719,-0.657065
0.001693,-0.655851,-0.267343
0.001694,-0.059974,-0.515691
0.001695,0.147348,0.075811
0.001696,-0.699845,-0.809550
0.001697,-0.318613,-0.071874
0.001698,-0.310774,-0.465440
0.001699,-0.675571,-0.485670
0.001700,-0.770931,-0.324686
0.001701,-0.564605,0.027886
0.001702,-0.367558,-0.002449
