# Keithley DMM6500 Oscilloscope Data Export
# MM Experiment - 0° Measurement
# Date: 2025-06-05 18:02:56
# Operator: Physics Lab Student
# Channels: CH1 (Blue) - L1 Arm, CH2 (Green) - L2 Arm
# Sample Rate: 1.0 MS/s
# Time Base: 1ms/div
# Voltage Scale: 200mV/div
# Signal Frequency: 1000 Hz
# Temperature: 22.3°C, Humidity: 45%
# L1 Phase: 200.000°
# L2 Phase: 201.500°
# Phase Difference: 1.500°
#
Time(s),CH1_L1_Blue(V),CH2_L2_Green(V)
0.000843,-0.609103,-0.616862
0.000844,-0.713215,-0.353260
0.000845,0.031621,-0.266244
0.000846,-0.170490,-0.357070
0.000847,-0.774927,-0.456396
0.000848,-0.422582,-0.266088
0.000849,-0.306833,-0.351653
0.000850,-0.202828,0.249371
0.000851,-0.554004,-0.308375
0.000852,-0.362427,0.182669
0.000853,-0.120322,-0.765131
0.000854,-0.117033,-0.375322
0.000855,-0.698976,-0.467735
0.000856,-0.715208,-0.311751
0.000857,-0.309208,-0.032455
0.000858,0.339558,-0.530135
0.000859,-0.406559,-0.073683
0.000860,-0.560819,-0.119537
0.000861,-0.254291,-0.526612
0.000862,0.426040,-0.616568
0.000863,-0.581711,-0.439857
0.000864,-0.502532,0.028693
0.000865,-0.217495,-0.364944
0.000866,0.288405,-0.623305
0.000867,0.431109,-0.474783
0.000868,0.048017,-0.567309
0.000869,-0.884932,-0.578767
0.000870,-0.067842,-0.274914
0.000871,-0.229269,0.231916
0.000872,-0.134935,-0.007109
0.000873,-0.092757,-0.164463
0.000874,0.025476,-0.450452
0.000875,-0.286265,-0.123095
0.000876,-0.474971,-0.213911
0.000877,-0.363633,-0.218721
0.000878,-0.274568,-0.417942
0.000879,-0.217605,-0.056409
0.000880,-0.408677,-0.522015
0.000881,-0.681701,-0.323964
0.000882,-0.266106,-0.374784
0.000883,-0.141031,0.075042
0.000884,-0.376929,-0.018159
0.000885,-0.066414,-0.560038
0.000886,-0.592232,0.123786
0.000887,-0.393469,-0.463497
0.000888,0.062361,-0.468976
0.000889,-0.029908,0.076049
0.000890,-0.686732,-0.008450
0.000891,-0.033666,-0.082029
0.000892,-0.295509,-0.066211
0.000893,0.015679,-0.469904
0.000894,-0.233018,-0.062577
0.000895,-0.330410,0.133575
0.000896,-0.330118,-0.180928
0.000897,-0.220593,0.074248
0.000898,-0.222305,-0.213700
0.000899,-0.563097,-0.154941
0.000900,-0.476284,-0.527410
0.000901,0.232061,-0.592904
0.000902,-0.382452,0.302234
0.000903,-0.383992,0.190806
0.000904,0.001748,-0.087091
0.000905,-0.543569,-0.510993
0.000906,-0.477067,-0.586582
0.000907,-0.773112,0.119025
0.000908,-0.326037,0.064268
0.000909,-0.297393,-0.293502
0.000910,-0.287936,-0.386320
0.000911,-0.087517,0.122108
0.000912,0.062836,-0.206656
0.000913,-0.004671,-0.131155
0.000914,0.063160,-0.183983
0.000915,-0.169553,-0.174260
0.000916,-0.307501,-0.124771
0.000917,-0.017567,-0.327320
0.000918,-0.322080,0.072018
0.000919,0.155124,-0.417923
0.000920,-0.362631,0.131149
0.000921,-0.371522,0.118138
0.000922,-0.319351,-0.329867
0.000923,-0.021010,-0.066902
0.000924,0.125574,0.379479
0.000925,-0.024943,-0.172584
0.000926,-0.218050,-0.086721
0.000927,0.018272,-0.335723
0.000928,-0.212364,-0.034788
0.000929,-0.131114,0.370965
0.000930,0.024907,-0.072118
0.000931,-0.223759,0.083364
0.000932,-0.474703,-0.419311
0.000933,0.129998,0.219919
0.000934,-0.175091,-0.091223
0.000935,-0.437348,-0.267488
0.000936,-0.373318,-0.079714
0.000937,-0.532025,0.263124
0.000938,-0.361239,0.126442
0.000939,-0.523037,0.023424
0.000940,-0.266868,-0.399512
0.000941,0.073245,-0.168416
0.000942,-0.164524,-0.283338
0.000943,-0.214146,-0.036858
0.000944,-0.312052,-0.139770
0.000945,-0.223570,0.116144
0.000946,0.225400,-0.134395
0.000947,-0.081665,-0.344801
0.000948,-0.319643,-0.239627
0.000949,-0.078716,-0.234331
0.000950,-0.472699,-0.251173
0.000951,-0.425280,-0.555262
0.000952,-0.124764,-0.279679
0.000953,-0.183753,-0.198188
0.000954,-0.222016,-0.303798
0.000955,-0.001054,-0.183141
0.000956,0.031966,-0.463352
0.000957,-0.226876,0.046068
0.000958,0.173726,-0.159184
0.000959,-0.526063,-0.257056
0.000960,-0.130758,-0.563613
0.000961,0.114937,-0.202860
0.000962,-0.223274,-0.460615
0.000963,0.473744,-0.022773
0.000964,0.313636,-0.208227
0.000965,0.220269,0.247185
0.000966,0.120283,-0.344619
0.000967,0.098915,-0.448151
0.000968,-0.122304,-0.450152
0.000969,-0.250166,-0.409852
0.000970,-0.198467,0.100275
0.000971,0.263505,-0.055223
0.000972,-0.178054,0.188979
0.000973,-0.424322,0.500431
0.000974,-0.330741,0.625905
0.000975,-0.171507,-0.252529
0.000976,-0.178378,-0.099071
0.000977,-0.133509,-0.150697
0.000978,-0.333101,-0.344679
0.000979,-0.527007,0.149039
0.000980,-0.125720,0.242426
0.000981,-0.179485,-0.036257
0.000982,-0.271173,0.139931
0.000983,0.010399,0.423960
0.000984,-0.224826,0.156491
0.000985,0.125007,0.008802
0.000986,0.126567,0.097339
0.000987,0.615660,-0.257882
0.000988,-0.230985,-0.301184
0.000989,-0.294627,-0.071099
0.000990,0.356506,-0.362631
0.000991,-0.241931,0.096900
0.000992,0.050227,-0.161138
0.000993,-0.231172,0.413439
0.000994,0.006359,0.395179
0.000995,0.108636,0.392501
0.000996,-0.292980,-0.252058
0.000997,-0.345540,0.334655
0.000998,-0.078664,-0.145243
0.000999,0.097332,0.045975
0.001000,-0.092022,0.425609
0.001001,0.143471,-0.469179
0.001002,-0.340928,0.427029
0.001003,0.092661,0.069839
0.001004,-0.544030,-0.060606
0.001005,0.052504,0.023821
0.001006,0.705332,0.172045
0.001007,-0.100399,-0.208778
0.001008,0.113800,0.076976
0.001009,-0.053319,0.695310
0.001010,-0.061763,0.788475
0.001011,-0.211184,-0.272408
0.001012,-0.301984,-0.063147
0.001013,0.151199,0.219479
0.001014,-0.140446,0.038348
0.001015,0.145065,0.324820
0.001016,-0.251406,-0.132924
0.001017,-0.253112,-0.003388
0.001018,-0.408365,-0.221966
0.001019,0.324715,0.582546
0.001020,-0.216693,-0.211206
0.001021,-0.159446,-0.001399
0.001022,0.359939,0.097789
0.001023,-0.109714,0.436187
0.001024,-0.001066,-0.302804
0.001025,0.443480,0.132593
0.001026,0.342968,0.486419
0.001027,-0.009495,0.134147
0.001028,-0.306310,-0.116196
0.001029,0.373500,-0.159557
0.001030,0.289554,-0.059011
0.001031,0.344838,0.208791
0.001032,-0.065256,0.297080
0.001033,-0.000573,-0.246474
0.001034,-0.064081,-0.040734
0.001035,0.326765,-0.242140
0.001036,-0.304980,-0.043402
0.001037,-0.254281,0.809105
0.001038,0.439638,0.061919
0.001039,-0.222249,0.263635
0.001040,0.381657,0.155841
0.001041,-0.058285,-0.046268
0.001042,0.087090,-0.051173
0.001043,-0.211077,0.402087
0.001044,-0.357090,-0.162925
0.001045,0.487862,0.100772
0.001046,-0.203020,-0.004831
0.001047,0.739518,-0.014797
0.001048,0.283929,0.593313
0.001049,-0.359928,-0.315264
0.001050,-0.296808,0.587498
0.001051,0.033248,0.639060
0.001052,-0.170669,0.433535
0.001053,0.248448,-0.181853
0.001054,-0.152358,-0.052373
0.001055,0.000561,0.346404
0.001056,0.086255,-0.246821
0.001057,0.143000,0.181374
0.001058,-0.245574,0.230085
0.001059,0.001630,0.150977
0.001060,0.098344,0.441640
0.001061,0.255618,-0.370819
0.001062,0.206584,0.595900
0.001063,0.395732,0.029204
0.001064,0.047189,0.242756
0.001065,0.141979,-0.372513
0.001066,-0.406554,0.282860
0.001067,0.249785,0.062903
0.001068,0.109887,0.081648
0.001069,-0.093309,0.132555
0.001070,0.419509,0.485710
0.001071,-0.155109,0.026754
0.001072,-0.004052,0.372758
0.001073,0.149647,-0.072451
0.001074,-0.419169,-0.065845
0.001075,-0.081002,0.321015
0.001076,0.284639,0.424117
0.001077,0.330410,0.009306
0.001078,0.337971,0.571648
0.001079,-0.004319,0.110354
0.001080,-0.272427,0.049000
0.001081,0.154747,0.616467
0.001082,0.538857,0.663728
0.001083,-0.254567,0.254781
0.001084,-0.054453,-0.146565
0.001085,0.109459,-0.077838
0.001086,-0.094703,-0.087929
0.001087,0.483729,0.241636
0.001088,0.185425,0.502946
0.001089,-0.104905,0.015308
0.001090,0.086813,0.059689
0.001091,0.193481,0.395813
0.001092,0.037657,0.500795
0.001093,0.585125,-0.337170
0.001094,0.247527,0.009628
0.001095,0.336948,0.063780
0.001096,0.025099,0.241431
0.001097,0.678002,0.502931
0.001098,0.030511,0.164053
0.001099,-0.162519,0.157623
0.001100,-0.067755,0.216513
0.001101,-0.123713,0.054359
0.001102,0.032644,0.565520
0.001103,0.047329,0.346117
0.001104,0.283336,-0.139094
0.001105,0.180495,0.271288
0.001106,-0.122188,0.676906
0.001107,0.392047,0.010532
0.001108,0.496856,-0.069423
0.001109,0.143406,-0.239324
0.001110,0.431282,0.367435
0.001111,0.048196,-0.285334
0.001112,0.933836,0.465640
0.001113,0.046418,0.224865
0.001114,0.074853,0.513561
0.001115,0.123774,0.176675
0.001116,-0.130116,-0.115698
0.001117,0.880961,0.177907
0.001118,-0.004190,0.316433
0.001119,0.336520,0.219170
0.001120,0.725095,0.029469
0.001121,0.695275,0.465853
0.001122,0.193736,0.079191
0.001123,0.937269,0.451523
0.001124,0.239086,0.326345
0.001125,0.748455,0.388300
0.001126,-0.153047,0.388885
0.001127,0.491857,0.230604
0.001128,0.439974,0.040435
0.001129,0.384765,0.988500
0.001130,-0.051729,0.088916
0.001131,0.230873,0.450410
0.001132,0.483181,0.141738
0.001133,0.633392,0.441220
0.001134,0.291264,0.245204
0.001135,-0.116440,0.748961
0.001136,0.386140,0.699695
0.001137,0.480555,-0.108672
0.001138,-0.073486,0.503937
0.001139,0.488538,0.337132
0.001140,0.781859,0.634865
0.001141,0.231337,0.043522
0.001142,0.044064,0.483833
0.001143,0.477225,0.529419
0.001144,0.336885,0.673292
0.001145,0.280054,0.784213
0.001146,0.221593,-0.013112
0.001147,-0.184748,0.485048
0.001148,0.235441,0.288121
0.001149,0.121970,0.140371
0.001150,0.141102,0.243085
0.001151,0.519405,0.483661
0.001152,0.431654,-0.065995
0.001153,0.181254,0.316617
0.001154,0.174038,0.518944
0.001155,0.327906,0.074805
0.001156,0.923036,0.587365
0.001157,-0.076845,-0.018779
0.001158,0.324833,0.127576
0.001159,1.216383,0.591209
0.001160,-0.312193,0.628582
0.001161,-0.073572,0.383476
0.001162,-0.004696,0.292444
0.001163,-0.028338,-0.117925
0.001164,-0.066604,0.124887
0.001165,0.091495,0.372577
0.001166,0.532893,0.209523
0.001167,-0.002818,0.628295
0.001168,0.431281,0.272793
0.001169,-0.016448,0.577419
0.001170,0.498104,0.324993
0.001171,-0.217683,0.718155
0.001172,0.404192,0.226855
0.001173,0.238081,0.023915
0.001174,0.151302,0.015927
0.001175,0.585258,0.733497
0.001176,0.436121,0.292220
0.001177,0.581411,0.198267
0.001178,-0.027778,0.647544
0.001179,-0.088535,0.287951
0.001180,0.175009,0.432535
0.001181,0.531128,0.435346
0.001182,0.374401,0.638529
0.001183,0.282731,0.133777
0.001184,-0.077005,0.636000
0.001185,1.086691,0.375975
0.001186,0.550387,0.328366
0.001187,0.530396,0.268492
0.001188,0.469341,0.185806
0.001189,0.277481,0.334505
0.001190,-0.463465,0.950159
0.001191,0.148225,0.229055
0.001192,0.381268,0.584415
0.001193,0.437796,0.293131
0.001194,-0.107445,0.332087
0.001195,0.241944,0.087417
0.001196,-0.051494,0.391954
0.001197,0.595087,0.141896
0.001198,0.641626,0.724530
0.001199,0.097647,0.075027
0.001200,0.604290,0.209994
0.001201,0.133832,0.082397
0.001202,0.679295,0.976186
0.001203,0.134242,0.345313
0.001204,0.486012,1.044682
0.001205,-0.023366,0.758472
0.001206,0.434244,0.069655
0.001207,0.037991,0.045901
0.001208,0.350319,0.675729
0.001209,0.300805,0.145441
0.001210,0.395230,0.147304
0.001211,-0.114885,0.228505
0.001212,0.305724,0.304607
0.001213,0.385629,0.461907
0.001214,1.143104,0.403578
0.001215,0.348424,0.101707
0.001216,0.288334,0.583382
0.001217,0.148982,0.538195
0.001218,0.595136,0.990266
0.001219,0.544469,0.427828
0.001220,0.437463,0.639252
0.001221,0.692217,0.239446
0.001222,0.841797,0.287249
0.001223,0.048569,0.388701
0.001224,0.466441,1.147911
0.001225,0.762791,-0.007089
0.001226,0.054043,0.543173
0.001227,0.046604,-0.081506
0.001228,-0.203986,0.018947
0.001229,0.589744,0.524892
0.001230,0.410220,0.183647
0.001231,0.303169,1.085785
0.001232,0.354043,0.817349
0.001233,0.934180,0.333802
0.001234,0.607300,0.120494
0.001235,0.453990,0.328766
0.001236,0.451924,0.188927
0.001237,0.587530,0.978796
0.001238,0.353126,0.588866
0.001239,0.690898,0.180746
0.001240,0.247734,0.368156
0.001241,0.680044,0.289705
0.001242,1.338158,0.778392
0.001243,0.737104,0.686846
0.001244,0.483872,0.727646
0.001245,0.434339,0.529322
0.001246,-0.426998,0.782205
0.001247,0.686011,0.629849
0.001248,0.743015,0.492363
0.001249,-0.255681,0.684605
0.001250,0.661298,0.402694
0.001251,0.050005,-0.069048
0.001252,-0.001625,0.035780
0.001253,-0.051459,-0.009461
0.001254,0.682359,0.395837
0.001255,-0.185375,0.499259
0.001256,0.377895,0.286406
0.001257,0.490803,0.504030
0.001258,0.785862,0.143010
0.001259,0.546785,0.298098
0.001260,0.231739,0.348546
0.001261,0.530547,0.620054
0.001262,0.442442,1.202935
0.001263,0.636946,0.500242
0.001264,0.800398,0.445094
0.001265,0.496441,0.344180
0.001266,0.264276,0.383427
0.001267,0.122601,0.643733
0.001268,0.190761,0.637782
0.001269,0.897254,0.290128
0.001270,0.042459,0.683994
0.001271,0.338930,0.246044
0.001272,0.289979,0.175125
0.001273,0.797669,0.422127
0.001274,0.448784,0.451842
0.001275,0.064122,0.596237
0.001276,0.006932,1.025837
0.001277,0.555503,0.312489
0.001278,0.402012,0.183652
0.001279,0.302022,0.826553
0.001280,0.366435,0.429259
0.001281,0.204885,1.085050
0.001282,0.418714,0.328496
0.001283,0.470645,0.180191
0.001284,0.065596,0.427239
0.001285,-0.134877,0.319340
0.001286,0.514575,0.343851
0.001287,0.608163,0.180655
0.001288,1.142144,0.539640
0.001289,0.160444,0.172212
0.001290,0.463263,0.478635
0.001291,0.316767,0.332057
0.001292,0.365546,0.586503
0.001293,0.223861,0.787573
0.001294,0.130796,0.229053
0.001295,0.263363,-0.227915
0.001296,-0.084271,0.083463
0.001297,0.458976,0.286059
0.001298,0.177970,0.141414
0.001299,0.568169,0.386232
0.001300,0.167447,0.737560
0.001301,0.556941,0.508468
0.001302,0.418829,0.151813
0.001303,0.577676,0.465583
0.001304,-0.076864,-0.335399
0.001305,0.123960,0.048436
0.001306,0.276062,0.257109
0.001307,0.217869,0.357472
0.001308,0.488255,0.306544
0.001309,0.487074,0.303566
0.001310,0.387710,0.151894
0.001311,-0.234762,0.370374
0.001312,0.079194,0.453564
0.001313,0.490881,0.704349
0.001314,0.725357,-0.035301
0.001315,0.693734,0.297194
0.001316,-0.115555,0.310257
0.001317,0.381022,0.220520
0.001318,0.288424,0.413533
0.001319,0.287377,0.551326
0.001320,0.447064,0.045678
0.001321,0.803074,0.203412
0.001322,0.498662,0.445511
0.001323,0.441656,0.483637
0.001324,0.492538,0.288239
0.001325,0.183618,1.034767
0.001326,0.284609,0.289758
0.001327,0.450895,0.273396
0.001328,0.198474,0.577212
0.001329,0.140960,-0.218706
0.001330,0.306876,0.332819
0.001331,0.453531,0.378913
0.001332,0.247702,0.039319
0.001333,0.293454,1.080066
0.001334,0.639243,0.170560
0.001335,0.409345,0.475264
0.001336,0.238207,0.319296
0.001337,0.485953,0.573075
0.001338,0.216173,0.620859
0.001339,-0.208431,0.076735
0.001340,0.210339,0.383437
0.001341,0.661856,0.776459
0.001342,0.189416,0.434684
0.001343,0.292001,-0.212750
0.001344,0.580549,0.129438
0.001345,0.281003,0.188391
0.001346,0.321409,0.525520
0.001347,0.194875,0.223890
0.001348,-0.015630,0.684796
0.001349,-0.459268,0.661880
0.001350,0.337332,0.318872
0.001351,0.618240,0.116656
0.001352,0.234385,0.429678
0.001353,0.378940,0.626115
0.001354,0.437784,0.567598
0.001355,0.231660,0.028022
0.001356,-0.013208,0.839960
0.001357,0.381685,0.677974
0.001358,0.490219,0.537000
0.001359,0.324572,0.448623
0.001360,0.288390,0.592935
0.001361,0.184268,0.430316
0.001362,0.336836,-0.157854
0.001363,-0.228398,0.445278
0.001364,-0.323211,0.934927
0.001365,0.132477,0.176513
0.001366,-0.130605,0.332665
0.001367,0.035078,0.471636
0.001368,-0.255484,0.233527
0.001369,0.977945,0.219621
0.001370,0.528947,0.324963
0.001371,0.016877,0.027057
0.001372,0.414899,0.576405
0.001373,-0.019098,0.527108
0.001374,0.479679,-0.421632
0.001375,0.569795,0.386031
0.001376,0.214689,0.524509
0.001377,0.278538,0.876432
0.001378,0.178009,0.314981
0.001379,0.209086,0.427179
0.001380,0.183564,0.386740
0.001381,0.028109,0.225099
0.001382,0.225836,-0.378224
0.001383,0.085956,-0.120493
0.001384,0.088925,0.522370
0.001385,0.630738,0.124123
0.001386,-0.015535,0.616736
0.001387,0.770973,0.075807
0.001388,0.132768,0.233804
0.001389,0.111717,0.085252
0.001390,-0.234657,0.033656
0.001391,-0.028823,0.078633
0.001392,0.180333,0.188074
0.001393,0.172644,0.363375
0.001394,0.107161,0.067039
0.001395,0.665965,0.324654
0.001396,0.732754,-0.177906
0.001397,-0.331559,0.412538
0.001398,0.493140,0.516156
0.001399,0.374292,0.078293
0.001400,0.170661,0.923853
0.001401,0.411984,0.016052
0.001402,-0.183522,0.712514
0.001403,-0.227301,0.015396
0.001404,0.561417,0.563485
0.001405,0.224569,0.423020
0.001406,-0.327937,0.316428
0.001407,-0.085302,-0.273619
0.001408,0.615417,-0.123907
0.001409,-0.019007,-0.024085
0.001410,-0.085788,0.121862
0.001411,-0.034933,0.063488
0.001412,0.325880,0.208248
0.001413,0.418356,0.823023
0.001414,0.839319,-0.180927
0.001415,0.351668,0.211643
0.001416,-0.027795,-0.040053
0.001417,1.018976,0.159654
0.001418,-0.000182,0.051744
0.001419,-0.183113,0.350703
0.001420,0.121920,0.185551
0.001421,-0.037820,0.158616
0.001422,-0.083423,0.248659
0.001423,0.115123,-0.039727
0.001424,0.150435,0.367997
0.001425,0.246771,-0.026980
0.001426,0.101641,0.011074
0.001427,-0.143281,0.016360
0.001428,0.166559,0.503377
0.001429,0.117051,0.308327
0.001430,-0.317905,0.435734
0.001431,-0.093415,-0.322692
0.001432,0.469504,-0.139538
0.001433,0.029513,0.483187
0.001434,0.610411,-0.042292
0.001435,0.217185,0.052453
0.001436,0.217158,0.221331
0.001437,0.672215,-0.041549
0.001438,0.196381,0.115503
0.001439,0.282588,0.509385
0.001440,-0.097192,-0.153696
0.001441,0.476664,0.505657
0.001442,-0.078500,0.557791
0.001443,-0.017750,0.006579
0.001444,0.269928,0.601112
0.001445,0.324838,0.431531
0.001446,0.071850,0.103812
0.001447,0.172013,0.458382
0.001448,0.428429,-0.128050
0.001449,-0.073396,-0.138326
0.001450,0.324315,0.097172
0.001451,0.078826,0.099722
0.001452,-0.132437,-0.266612
0.001453,0.284351,-0.286740
0.001454,-0.112611,0.101046
0.001455,0.057159,0.144490
0.001456,0.559882,0.217483
0.001457,0.064045,-0.125999
0.001458,-0.183768,0.711834
0.001459,0.072700,0.319622
0.001460,-0.131752,-0.140024
0.001461,0.422897,0.664861
0.001462,-0.394761,-0.003894
0.001463,0.469152,0.106287
0.001464,0.065704,-0.186989
0.001465,-0.132253,-0.130468
0.001466,-0.074664,-0.057533
0.001467,0.029070,0.246064
0.001468,0.665480,-0.345885
0.001469,-0.025003,-0.008672
0.001470,0.085248,-0.194909
0.001471,0.030407,0.690878
0.001472,0.309141,0.490032
0.001473,0.131505,-0.093016
0.001474,-0.124657,-0.185056
0.001475,-0.246818,-0.154260
0.001476,0.011712,0.214707
0.001477,0.071451,-0.141852
0.001478,0.210493,0.204247
0.001479,-0.031971,0.057965
0.001480,0.262377,0.354007
0.001481,-0.033635,0.020664
0.001482,-0.192793,0.071636
0.001483,0.286504,0.521381
0.001484,-0.495663,-0.290352
0.001485,-0.129175,-0.380681
0.001486,-0.083151,-0.252772
0.001487,0.558584,0.004219
0.001488,-0.036746,-0.453213
0.001489,0.376005,-0.251019
0.001490,-0.229299,0.259883
0.001491,-0.067343,-0.290335
0.001492,0.313719,0.156802
0.001493,0.233639,0.189648
0.001494,-0.371355,-0.362994
0.001495,-0.113837,0.187253
0.001496,0.078284,-0.407500
0.001497,-0.073694,-0.255936
0.001498,0.136143,-0.298695
0.001499,0.140005,-0.241341
0.001500,-0.117374,-0.096891
0.001501,0.287129,-0.087884
0.001502,0.044806,-0.291150
0.001503,-0.159277,0.454252
0.001504,-0.140006,0.015953
0.001505,0.043194,0.664793
0.001506,-0.320597,0.450000
0.001507,-0.044737,-0.080516
0.001508,-0.114878,0.014910
0.001509,0.083129,0.266997
0.001510,-0.513681,0.164275
0.001511,-0.071296,-0.432891
0.001512,-0.360354,0.279975
0.001513,0.389908,-0.381013
0.001514,0.291802,-0.174882
0.001515,0.021733,-0.175519
0.001516,-0.469473,-0.168794
0.001517,-0.292782,0.440088
0.001518,-0.419107,0.091911
0.001519,-0.012248,-0.107704
0.001520,-0.426419,-0.024509
0.001521,-0.282112,-0.321432
0.001522,0.139595,-0.188814
0.001523,-0.270158,0.026476
0.001524,-0.553167,0.177920
0.001525,-0.073157,-0.375814
0.001526,-0.203772,-0.119852
0.001527,-0.113250,0.129782
0.001528,-0.471095,-0.061268
0.001529,-0.179586,0.030569
0.001530,0.034489,0.399616
0.001531,0.072170,-0.199251
0.001532,-0.462051,-0.445859
0.001533,-0.034225,-0.050985
0.001534,0.141201,-0.018141
0.001535,-0.176332,0.184798
0.001536,-0.679523,0.072072
0.001537,-0.271253,-0.268282
0.001538,-0.265269,-0.362394
0.001539,0.284985,-0.406195
0.001540,0.074590,-0.481865
0.001541,-0.439456,-0.179325
0.001542,-0.285032,-0.405079
0.001543,-0.128582,0.084554
0.001544,0.022948,-0.161027
0.001545,0.123781,-0.182649
0.001546,-0.297420,0.200326
0.001547,-0.585550,0.103446
0.001548,-0.125045,0.259922
0.001549,-0.169242,-0.362180
0.001550,0.217931,-0.097386
0.001551,-0.380612,-0.042256
0.001552,0.189882,-0.486905
0.001553,-0.225217,-0.200527
0.001554,-0.127220,-0.058087
0.001555,-0.456903,0.102208
0.001556,-0.276835,-0.060127
0.001557,-0.113730,-0.157266
0.001558,0.024616,-0.312397
0.001559,-0.523305,-0.262261
0.001560,-0.075824,-0.252049
0.001561,-0.117176,-0.407282
0.001562,-0.309584,-0.007771
0.001563,-0.383718,-0.513517
0.001564,-0.367002,-0.062426
0.001565,-0.092027,-0.260898
0.001566,-0.124128,-0.084706
0.001567,-0.475115,-0.515841
0.001568,-0.072071,-0.176510
0.001569,-0.169315,0.227542
0.001570,-0.176032,-0.527620
0.001571,0.014785,-0.120939
0.001572,-0.128132,-0.371478
0.001573,0.189169,0.228265
0.001574,-0.616206,-0.674723
0.001575,-0.014132,-0.354991
0.001576,-0.327746,-0.157500
0.001577,-0.521249,-0.328194
0.001578,-0.179345,-0.468241
0.001579,0.016358,-0.110360
0.001580,-0.335585,-0.061355
0.001581,0.078397,-0.369627
0.001582,-0.119601,-0.266702
0.001583,0.136594,-0.428509
0.001584,0.018833,-0.464937
0.001585,-0.733800,0.077790
0.001586,-0.070887,-0.234385
0.001587,0.029334,-0.376871
0.001588,-0.131766,-0.274414
0.001589,-0.084608,-0.232659
0.001590,-0.226819,-0.137960
0.001591,-0.561935,-0.388653
0.001592,-0.425012,0.058121
0.001593,0.010742,0.054763
0.001594,-0.421923,-0.539295
0.001595,-0.274147,-0.238192
0.001596,-0.223653,0.263389
0.001597,-0.089563,-0.842768
0.001598,-0.770045,-0.387016
0.001599,-0.233940,-0.326163
0.001600,0.184294,-0.129746
0.001601,-0.068731,-0.346550
0.001602,-0.485642,0.405297
0.001603,-0.280886,-0.427284
0.001604,-0.169767,-0.598571
0.001605,-0.121733,-0.126684
0.001606,0.118242,-0.445637
0.001607,-0.064005,-0.543029
0.001608,-0.176029,-0.226759
0.001609,-0.310897,0.104609
0.001610,-0.371197,0.154771
0.001611,-0.416640,-0.133993
0.001612,-0.002801,0.005338
0.001613,-0.076732,-0.439783
0.001614,-0.326089,-0.390147
0.001615,-0.031512,-0.207803
0.001616,-0.408095,-0.499453
0.001617,-0.124674,-0.204723
0.001618,-0.468630,-0.252351
0.001619,-0.371411,0.141747
0.001620,-0.083265,-0.554057
0.001621,0.058324,-0.420143
0.001622,-0.057966,-0.556604
0.001623,-0.359567,-0.120879
0.001624,-0.158755,-0.710764
0.001625,-0.305045,-0.098196
0.001626,0.026487,0.240474
0.001627,0.119030,-0.546036
0.001628,-0.165662,-0.004123
0.001629,-0.011162,-0.412928
0.001630,-0.516198,-0.305793
0.001631,-0.680422,-0.522395
0.001632,-0.371257,-0.197843
0.001633,-0.375465,-0.657392
0.001634,-0.480508,-0.203054
0.001635,-0.075780,-0.058708
0.001636,-0.716422,-0.616767
0.001637,-0.472880,-0.166610
0.001638,-0.319238,-0.455658
0.001639,-0.325414,-0.136931
0.001640,-0.465002,0.014126
0.001641,-0.162907,-0.651941
0.001642,-0.177246,-0.241368
0.001643,-0.161829,-0.441117
0.001644,-0.464027,-0.123916
0.001645,-0.618757,0.124196
0.001646,-0.382044,-0.385534
0.001647,-0.465523,-0.283625
0.001648,-0.482627,-0.231946
0.001649,-0.368034,-0.042211
0.001650,-0.567960,-0.346377
0.001651,-0.366401,-0.278707
0.001652,-0.407542,-0.133906
0.001653,0.311173,-0.298462
0.001654,-0.122166,-0.092307
0.001655,-0.401631,-0.437931
0.001656,-0.541930,-0.201696
0.001657,-0.309787,-0.498770
0.001658,-0.568938,0.088696
0.001659,-0.408874,-0.163901
0.001660,-0.221207,-0.138058
0.001661,-0.069596,-0.530073
0.001662,-0.320471,-0.750986
0.001663,0.038514,-0.488454
0.001664,-0.675185,-0.579489
0.001665,-0.564502,-0.434154
0.001666,-0.484312,-0.283606
0.001667,-0.673689,-0.339242
0.001668,-0.336023,-0.339178
0.001669,-0.281798,0.018900
0.001670,-0.381435,-0.634892
0.001671,-0.220172,-0.486473
0.001672,-0.587122,-0.550604
0.001673,-0.230363,-0.848281
0.001674,-0.518540,-0.227401
0.001675,-0.734371,0.076109
0.001676,-0.225564,-0.473375
0.001677,-0.499748,-0.172173
0.001678,-0.725946,-0.168393
0.001679,-0.569545,-0.315492
0.001680,-0.378414,-0.316230
0.001681,0.019169,-0.181190
0.001682,-0.786662,-0.125288
0.001683,-0.173079,-0.428976
0.001684,-0.323633,0.135230
0.001685,-0.372204,-0.278193
0.001686,-0.317429,-0.380522
0.001687,-0.426046,-0.410712
0.001688,-0.564366,-0.320249
0.001689,-0.182261,-0.466458
0.001690,-0.520189,-0.159553
0.001691,-0.305862,-0.563560
0.001692,-0.310528,-0.408917
0.001693,-0.108953,-0.316961
0.001694,-0.121393,-0.079358
0.001695,-0.470713,-0.019809
0.001696,-0.565736,-0.268723
0.001697,-0.366475,-0.623498
0.001698,-0.409284,-0.279054
0.001699,-0.520254,0.019043
0.001700,-0.319153,-0.690369
0.001701,-0.624033,-0.078509
0.001702,-0.373666,-0.724978
0.001703,-0.495468,-0.720935
